# Printing path from GOAL to SOURCE
# Time elapsed by A* Algorithm 6.782010s 
# Time elapsed reading binary file 0.615873s
# Total time elapsed 8.249165s
# Iteration | Node Id | Distance | latitude | long
1795 |   26387464 | 682608.06 | 38.403864 | -3.499263
1796 |   26387724 | 682525.45 | 38.404606 | -3.499276
1797 |   26388075 | 682427.21 | 38.405478 | -3.499448
1798 | 1147348850 | 682328.80 | 38.406340 | -3.499696
1799 | 1502849659 | 682203.62 | 38.407457 | -3.499868
1800 | 1496191473 | 682191.82 | 38.407562 | -3.499884
1801 | 1496191472 | 682126.06 | 38.408150 | -3.499820
1802 |   21756746 | 682059.92 | 38.408714 | -3.499580
1803 |   21756745 | 681684.68 | 38.411979 | -3.498510
1804 |   21756744 | 681601.38 | 38.412721 | -3.498387
1805 | 1147360257 | 681530.74 | 38.413353 | -3.498461
1806 | 1147360314 | 681506.94 | 38.413566 | -3.498489
1807 | 1147360212 | 681483.14 | 38.413772 | -3.498561
1808 | 1147360145 | 681420.90 | 38.414277 | -3.498866
1809 | 1147360323 | 681391.51 | 38.414516 | -3.499010
1810 | 1147360364 | 681363.13 | 38.414766 | -3.499076
1811 | 1147360290 | 681341.80 | 38.414955 | -3.499118
1812 | 1147360186 | 681310.35 | 38.415237 | -3.499137
1813 | 1147360121 | 681279.87 | 38.415510 | -3.499156
1814 | 1147360204 | 681260.80 | 38.415679 | -3.499190
1815 | 1147360132 | 681246.29 | 38.415803 | -3.499242
1816 | 1147360316 | 681190.34 | 38.416265 | -3.499494
1817 | 1147360271 | 681130.94 | 38.416760 | -3.499749
1818 |   21756740 | 680987.79 | 38.417923 | -3.500449
1819 |   21756739 | 680927.15 | 38.418422 | -3.500729
1820 |   21756738 | 680821.89 | 38.419361 | -3.500872
1821 |   21756737 | 680758.81 | 38.419925 | -3.500810
1822 |   21756736 | 680674.26 | 38.420662 | -3.500575
1823 |  279911219 | 680600.51 | 38.421254 | -3.500195
1824 |   21756735 | 680479.99 | 38.422189 | -3.499499
1825 |   21756734 | 680407.23 | 38.422761 | -3.499094
1826 |   21756733 | 680326.28 | 38.423449 | -3.498795
1827 |   21756732 | 680263.18 | 38.424011 | -3.498697
1828 |   21756731 | 679974.08 | 38.426608 | -3.498691
1829 |   21756730 | 679890.40 | 38.427354 | -3.498572
1830 |   21756729 | 679159.45 | 38.433746 | -3.496658
1831 |  279911210 | 679089.68 | 38.434371 | -3.496592
1832 |  279911213 | 678877.65 | 38.436274 | -3.496703
1833 |   21756728 | 678601.13 | 38.438751 | -3.496939
1834 |  279911207 | 678539.37 | 38.439304 | -3.496874
1835 |  279911201 | 678402.09 | 38.440506 | -3.496522
1836 |   21756727 | 678295.07 | 38.441455 | -3.496329
1837 |   21756726 | 678227.68 | 38.442059 | -3.496281
1838 |   21756725 | 677966.87 | 38.444352 | -3.496896
1839 |   21756724 | 677872.43 | 38.445190 | -3.497062
1840 |  279911195 | 677774.30 | 38.446069 | -3.497147
1841 |   21756723 | 677340.39 | 38.449965 | -3.496990
1842 |   21756721 | 677164.01 | 38.451548 | -3.497079
1843 |   21756720 | 676993.00 | 38.453063 | -3.497407
1844 |   21756719 | 675796.28 | 38.463161 | -3.502116
1845 |   21756718 | 675704.19 | 38.463969 | -3.502345
1846 |  279911191 | 675614.39 | 38.464775 | -3.502390
1847 |   21756717 | 675437.53 | 38.466361 | -3.502284
1848 |  279911189 | 675315.68 | 38.467456 | -3.502255
1849 |  279911187 | 675190.46 | 38.468576 | -3.502385
1850 |  279911184 | 674870.15 | 38.471397 | -3.503108
1851 |   21756716 | 674347.68 | 38.475998 | -3.504294
1852 |   21756715 | 674157.45 | 38.477705 | -3.504381
1853 |   21756714 | 674062.46 | 38.478552 | -3.504241
1854 |   21756713 | 673937.67 | 38.479631 | -3.503853
1855 |   21756712 | 673825.58 | 38.480532 | -3.503280
1856 |   21756711 | 673546.26 | 38.482767 | -3.501823
1857 |   21756710 | 673410.78 | 38.483879 | -3.501192
1858 |   21756709 | 673312.40 | 38.484735 | -3.500910
1859 |   21756708 | 673213.96 | 38.485617 | -3.500820
1860 |   21756707 | 673171.72 | 38.485995 | -3.500858
1861 |   21756706 | 673117.62 | 38.486470 | -3.500986
1862 |  279911172 | 672975.93 | 38.487723 | -3.501273
1863 | 1052129628 | 672268.46 | 38.493868 | -3.503344
1864 |   21756705 | 672102.68 | 38.495318 | -3.503780
1865 |   21756704 | 671982.33 | 38.496383 | -3.504020
1866 |   21756703 | 671891.37 | 38.497198 | -3.503947
1867 |   21756702 | 671789.40 | 38.498084 | -3.503651
1868 | 1052129604 | 671399.35 | 38.501247 | -3.501725
1869 |   21756701 | 671088.06 | 38.503772 | -3.500188
1870 |  279899359 | 670876.97 | 38.505491 | -3.499165
1871 |  279899358 | 670791.62 | 38.506198 | -3.498786
1872 |  279899357 | 670757.34 | 38.506499 | -3.498706
1873 |  279899356 | 670714.62 | 38.506861 | -3.498870
1874 |  279899355 | 670687.06 | 38.507108 | -3.498899
1875 |  279899354 | 670655.35 | 38.507373 | -3.498766
1876 |  279209120 | 670627.95 | 38.507590 | -3.498617
1877 | 1052129595 | 670571.48 | 38.508035 | -3.498307
1878 |  279899351 | 670361.14 | 38.509909 | -3.498003
1879 |  279899350 | 670223.51 | 38.511077 | -3.497484
1880 |  279899347 | 670131.11 | 38.511839 | -3.497062
1881 |  279899340 | 669973.97 | 38.513019 | -3.496073
1882 |  527040417 | 669957.52 | 38.513144 | -3.495973
1883 |  279899332 | 669763.85 | 38.514618 | -3.494791
1884 |  600524609 | 669692.34 | 38.515165 | -3.494360
1885 |  600524615 | 669622.37 | 38.515036 | -3.493574
1886 |  600524614 | 669516.38 | 38.515088 | -3.492359
1887 | 1112027082 | 669458.69 | 38.515217 | -3.491717
1888 | 1112027069 | 669408.86 | 38.515325 | -3.491162
1889 |  601133668 | 669368.95 | 38.515415 | -3.490718
1890 |  601133670 | 669333.75 | 38.515482 | -3.490323
1891 |  489788575 | 669268.11 | 38.515634 | -3.489595
1892 |  489788576 | 668954.51 | 38.516286 | -3.486093
1893 |  601133672 | 668790.25 | 38.516104 | -3.484221
1894 |  489788427 | 668397.45 | 38.515567 | -3.479764
1895 |  601133674 | 667999.15 | 38.515376 | -3.475198
1896 |  601133673 | 667821.14 | 38.515306 | -3.473156
1897 |  489788428 | 667541.32 | 38.515418 | -3.469946
1898 |  489788429 | 667038.77 | 38.515771 | -3.464194
1899 |  601133677 | 666821.75 | 38.516233 | -3.461774
1900 |  600524626 | 666599.13 | 38.516796 | -3.459321
1901 |  600524627 | 666426.83 | 38.517383 | -3.457491
1902 |  600524625 | 666245.96 | 38.517946 | -3.455543
1903 |  600524629 | 665961.46 | 38.518568 | -3.452374
1904 |  489788431 | 665812.11 | 38.518951 | -3.450731
1905 |  600524630 | 665684.04 | 38.519284 | -3.449323
1906 |  600524632 | 665231.81 | 38.520047 | -3.444224
1907 |  489788432 | 664559.34 | 38.520707 | -3.436548
1908 |  489788433 | 663112.24 | 38.521164 | -3.419943
1909 |  489788434 | 662430.20 | 38.523342 | -3.412624
1910 |  489788435 | 661859.44 | 38.526368 | -3.407333
1911 |  600524635 | 661448.90 | 38.528552 | -3.403534
1912 |  600524636 | 661219.33 | 38.529744 | -3.401383
1913 |  600524638 | 660978.68 | 38.530996 | -3.399130
1914 |  600524640 | 660503.91 | 38.532622 | -3.394090
1915 |  489788437 | 660067.50 | 38.533305 | -3.389155
1916 |  600524641 | 659970.14 | 38.533477 | -3.388059
1917 |  600524642 | 659732.83 | 38.534093 | -3.385450
1918 |  600524643 | 659517.99 | 38.534675 | -3.383097
1919 |  600524644 | 659458.33 | 38.534701 | -3.382413
1920 |  600524645 | 659392.67 | 38.534667 | -3.381660
1921 |  600524647 | 659182.15 | 38.534230 | -3.379308
1922 |  600524648 | 659127.56 | 38.534187 | -3.378683
1923 |  601133692 | 659036.68 | 38.534115 | -3.377644
1924 |  601133699 | 658357.95 | 38.534123 | -3.369849
1925 |  601133696 | 658265.30 | 38.534015 | -3.368794
1926 |  601133697 | 657961.44 | 38.533245 | -3.365446
1927 |  601133698 | 657751.33 | 38.532769 | -3.363111
1928 |  601133703 | 657533.14 | 38.532281 | -3.360685
1929 |  601133701 | 657194.51 | 38.531532 | -3.356916
1930 |  601133700 | 657045.85 | 38.531565 | -3.355209
1931 |  601133704 | 656657.73 | 38.531853 | -3.350767
1932 |  489789103 | 656200.74 | 38.532103 | -3.345529
1933 |  601133702 | 655979.59 | 38.532281 | -3.343000
1934 |  489789106 | 655719.27 | 38.532500 | -3.340024
1935 |  489789108 | 655116.27 | 38.534310 | -3.333497
1936 |  601133707 | 654590.75 | 38.536716 | -3.328304
1937 |  601133708 | 654524.96 | 38.537008 | -3.327647
1938 |  489789111 | 654460.32 | 38.537264 | -3.326981
1939 |  489789113 | 653995.61 | 38.538394 | -3.321843
1940 |  601133705 | 653804.77 | 38.538927 | -3.319760
1941 |  601133706 | 653706.28 | 38.539184 | -3.318678
1942 |  601133709 | 653605.99 | 38.539375 | -3.317552
1943 |  601133712 | 653516.81 | 38.539427 | -3.316530
1944 |  601133711 | 653425.80 | 38.539422 | -3.315485
1945 |  601133714 | 653193.64 | 38.539363 | -3.312819
1946 |  601133715 | 653111.01 | 38.539363 | -3.311870
1947 |  601133713 | 653044.66 | 38.539388 | -3.311109
1948 |  601133716 | 652931.44 | 38.539570 | -3.309830
1949 |  601133722 | 652661.66 | 38.540061 | -3.306796
1950 |  601133710 | 652282.32 | 38.540016 | -3.302439
1951 |  601133726 | 652138.40 | 38.540155 | -3.300796
1952 |  601133724 | 651948.74 | 38.540459 | -3.298653
1953 |  601133727 | 651893.06 | 38.540455 | -3.298013
1954 |  601133725 | 651848.07 | 38.540412 | -3.297499
1955 |  601133723 | 651749.13 | 38.540195 | -3.296397
1956 |  601133721 | 651670.98 | 38.539905 | -3.295580
1957 |  601133717 | 651583.27 | 38.539628 | -3.294637
1958 |  601133718 | 651505.16 | 38.539584 | -3.293741
1959 |  601133719 | 651348.97 | 38.539673 | -3.291951
1960 |  601133720 | 651246.01 | 38.539748 | -3.290773
1961 |  601133734 | 651064.59 | 38.540069 | -3.288730
1962 |  601133728 | 650915.49 | 38.540449 | -3.287088
1963 |  601133729 | 650738.66 | 38.540956 | -3.285163
1964 |  601133730 | 650648.78 | 38.541016 | -3.284134
1965 |  970456321 | 650456.44 | 38.540974 | -3.281925
1966 |  970456260 | 650381.91 | 38.541182 | -3.281112
1967 |  970456508 | 650352.29 | 38.541156 | -3.280773
1968 | 1005377595 | 650143.48 | 38.540340 | -3.278614
1969 | 1005374602 | 650094.23 | 38.540589 | -3.278146
1970 | 1005378332 | 650032.24 | 38.540618 | -3.277435
1971 | 1005377299 | 649837.68 | 38.539813 | -3.275452
1972 | 1005374441 | 649614.98 | 38.539037 | -3.273094
1973 | 1005378116 | 649523.79 | 38.539301 | -3.272102
1974 | 1005374779 | 649430.80 | 38.539257 | -3.271036
1975 | 1005378267 | 649306.88 | 38.539301 | -3.269614
1976 | 1005377199 | 649172.09 | 38.538759 | -3.268229
1977 |  489787825 | 649061.94 | 38.538734 | -3.266964
1978 |  489787831 | 648934.29 | 38.538603 | -3.265508
1979 |  489787835 | 648604.10 | 38.538334 | -3.261732
1980 |  489787840 | 648349.56 | 38.538200 | -3.258813
1981 |  489787852 | 648108.55 | 38.538468 | -3.256067
1982 |  489787858 | 647803.69 | 38.539005 | -3.252634
1983 | 1005378320 | 647486.57 | 38.539259 | -3.249006
1984 | 1005376641 | 647158.74 | 38.540314 | -3.245491
1985 | 1005378149 | 647035.35 | 38.540922 | -3.244305
1986 | 1005374477 | 646928.58 | 38.541689 | -3.243570
1987 | 1005377390 | 646505.21 | 38.542776 | -3.238910
1988 | 1005377734 | 646341.16 | 38.543383 | -3.237193
1989 | 1005373493 | 646192.50 | 38.543127 | -3.235517
1990 | 1005377193 | 645677.76 | 38.544406 | -3.229836
1991 | 1005378265 | 645522.59 | 38.545237 | -3.228405
1992 | 1005374772 | 645282.01 | 38.545525 | -3.225667
1993 | 1005377903 | 645038.56 | 38.546101 | -3.222969
1994 | 1005378413 | 644972.09 | 38.546260 | -3.222233
1995 | 1005374418 | 644802.49 | 38.546612 | -3.220338
1996 | 1005377279 | 644500.19 | 38.546348 | -3.216882
1997 | 1005378322 | 644367.28 | 38.546216 | -3.215365
1998 | 1005374894 | 644172.23 | 38.546711 | -3.213215
1999 | 1005378150 | 644070.03 | 38.547040 | -3.212120
2000 | 1005374479 | 643992.97 | 38.547040 | -3.211235
2001 | 1005377394 | 643849.87 | 38.546546 | -3.209717
2002 | 1005378419 | 643622.27 | 38.547271 | -3.207273
2003 | 1005374687 | 643452.85 | 38.547403 | -3.205335
2004 | 1005377739 | 643360.25 | 38.547864 | -3.204449
2005 | 1005373611 | 643011.20 | 38.549875 | -3.201373
2006 | 1005376644 | 642768.00 | 38.550303 | -3.198634
2007 | 1005378270 | 642404.10 | 38.550501 | -3.194461
2008 | 1005374785 | 642246.51 | 38.549908 | -3.192818
2009 | 1005377924 | 642182.44 | 38.549776 | -3.192101
2010 | 1005373878 | 642083.37 | 38.549776 | -3.190963
2011 | 1005367442 | 641811.76 | 38.549842 | -3.187845
2012 | 1005366894 | 640976.11 | 38.549224 | -3.178279
2013 | 1005366223 | 640699.92 | 38.549258 | -3.175107
2014 | 1005368102 | 640437.92 | 38.549054 | -3.172108
2015 | 1005368043 | 640236.85 | 38.549428 | -3.169849
2016 | 1005367602 | 639957.58 | 38.550481 | -3.166937
2017 | 1005367086 | 639513.76 | 38.553778 | -3.164070
2018 | 1005366429 | 639362.45 | 38.554865 | -3.163027
2019 | 1005367900 | 639206.61 | 38.555761 | -3.161652
2020 | 1005367389 | 638768.05 | 38.556392 | -3.156678
2021 | 1005366809 | 638604.24 | 38.556392 | -3.154797
2022 | 1005366099 | 638059.65 | 38.555446 | -3.148659
2023 | 1005366457 | 637777.77 | 38.556077 | -3.145523
2024 | 1005365775 | 636976.13 | 38.557583 | -3.136518
2025 | 1005367881 | 636651.42 | 38.558774 | -3.133113
2026 | 1005367367 | 636205.31 | 38.560281 | -3.128364
2027 | 1005366172 | 635749.32 | 38.561192 | -3.123256
2028 | 1005368083 | 635386.05 | 38.562803 | -3.119627
2029 | 1005367624 | 635065.68 | 38.562978 | -3.115953
2030 | 1005367856 | 634406.89 | 38.564359 | -3.108594
2031 | 1005367344 | 634164.81 | 38.565515 | -3.106238
2032 | 1005366142 | 633885.96 | 38.566707 | -3.103420
2033 | 1005368065 | 633614.79 | 38.567357 | -3.100417
2034 | 1005367618 | 633309.20 | 38.567393 | -3.096907
2035 | 1005368106 | 633046.15 | 38.567668 | -3.093905
2036 | 1005367237 | 632756.56 | 38.567072 | -3.090666
2037 | 1005366559 | 632624.82 | 38.567556 | -3.089285
2038 | 1005365914 | 632515.07 | 38.567742 | -3.088047
2039 | 1005367938 | 632363.04 | 38.568338 | -3.086475
2040 | 1005367902 | 632197.01 | 38.568263 | -3.084570
2041 | 1005367391 | 631970.38 | 38.569827 | -3.082903
2042 | 1005366823 | 631739.24 | 38.570945 | -3.080664
2043 | 1005366104 | 631618.17 | 38.571801 | -3.079807
2044 | 1005367638 | 631406.45 | 38.572546 | -3.077568
2045 | 1005367178 | 631110.41 | 38.574407 | -3.075140
2046 | 1005367162 | 630905.53 | 38.575826 | -3.073640
2047 | 1005366460 | 630715.85 | 38.576248 | -3.071528
2048 | 1005367924 | 630533.13 | 38.575941 | -3.069466
2049 | 1005367435 | 630255.35 | 38.576556 | -3.066372
2050 | 1005366866 | 630074.99 | 38.577515 | -3.064702
2051 | 1005366175 | 629764.23 | 38.579895 | -3.062836
2052 | 1005366077 | 629653.37 | 38.580356 | -3.061707
2053 | 1005378115 | 629371.46 | 38.581090 | -3.058606
2054 | 1005367621 | 629225.54 | 38.581542 | -3.057032
2055 | 1005365789 | 629121.97 | 38.581863 | -3.055915
2056 |  775967972 | 629033.71 | 38.581172 | -3.055420
2057 |  775966469 | 628934.82 | 38.580473 | -3.054718
2058 |  567355815 | 628783.83 | 38.579609 | -3.053380
2059 |  567355816 | 627445.62 | 38.571557 | -3.041963
2060 |  567355817 | 627272.01 | 38.570439 | -3.040571
2061 |  775966912 | 626843.59 | 38.567150 | -3.038016
2062 |  775967139 | 626687.93 | 38.565969 | -3.037059
2063 |  775966631 | 626615.90 | 38.565520 | -3.036463
2064 |  567355848 | 626432.58 | 38.564209 | -3.035187
2065 |  567355847 | 626241.60 | 38.562726 | -3.034085
2066 |  567355846 | 625422.32 | 38.558221 | -3.026642
2067 |  567355845 | 624327.09 | 38.553502 | -3.015602
2068 |  567355844 | 623549.28 | 38.550214 | -3.007719
2069 |  567355843 | 623171.91 | 38.548543 | -3.003947
2070 | 1460311211 | 622890.28 | 38.547699 | -3.000898
2071 |  775967045 | 622803.75 | 38.547440 | -2.999961
2072 |  775966493 | 622683.51 | 38.547799 | -2.998658
2073 | 1460294013 | 622676.11 | 38.547817 | -2.998576
2074 | 1460294007 | 622620.17 | 38.547956 | -2.997959
2075 | 1460293986 | 622580.12 | 38.548051 | -2.997515
2076 |  775967720 | 622510.49 | 38.548167 | -2.996729
2077 | 1460294026 | 622472.44 | 38.548025 | -2.996331
2078 | 1460311206 | 622441.14 | 38.547812 | -2.996097
2079 |  775967277 | 622219.45 | 38.546305 | -2.994432
2080 |  775966769 | 622190.60 | 38.546087 | -2.994253
2081 |  567356761 | 620458.85 | 38.551154 | -2.975446
2082 |  489789473 | 620315.48 | 38.550820 | -2.973855
2083 |  489789474 | 618934.09 | 38.557264 | -2.960294
2084 |  489789475 | 618566.55 | 38.560217 | -2.958406
2085 |  489789476 | 618238.50 | 38.562767 | -2.956518
2086 |  489789478 | 618027.19 | 38.563036 | -2.954114
2087 |  489789479 | 617488.45 | 38.562767 | -2.947935
2088 |  489789480 | 616815.41 | 38.563036 | -2.940210
2089 |  247677473 | 615092.71 | 38.569710 | -2.922353
2090 |  247677472 | 615039.21 | 38.569915 | -2.921797
2091 |  247677485 | 614764.67 | 38.571278 | -2.919168
2092 |  247677487 | 614380.30 | 38.573398 | -2.915682
2093 |  247677489 | 614322.92 | 38.573620 | -2.915087
2094 |  247677490 | 613750.84 | 38.574963 | -2.908742
2095 |  247677480 | 613416.55 | 38.576027 | -2.905150
2096 |  247677482 | 613354.74 | 38.576168 | -2.904463
2097 |  247677483 | 613292.88 | 38.576217 | -2.903755
2098 |  247677484 | 612883.88 | 38.576117 | -2.899057
2099 |  247677496 | 612553.32 | 38.576325 | -2.895268
2100 |  247677498 | 612416.00 | 38.576552 | -2.893717
2101 |  247677499 | 612213.29 | 38.577243 | -2.891562
2102 |  247677501 | 612151.31 | 38.577390 | -2.890875
2103 |  247677491 | 611648.59 | 38.578147 | -2.885180
2104 |  247677493 | 611520.03 | 38.578457 | -2.883757
2105 |  247677494 | 611229.45 | 38.579362 | -2.880625
2106 |  247677495 | 611128.55 | 38.579810 | -2.879617
2107 |  247677428 | 610857.35 | 38.581165 | -2.877027
2108 |  247677429 | 610531.63 | 38.582920 | -2.874032
2109 |  247677425 | 610469.06 | 38.583170 | -2.873388
2110 |  247677426 | 610407.17 | 38.583333 | -2.872708
2111 |  247677434 | 610093.36 | 38.583867 | -2.869167
2112 |  247677435 | 609969.38 | 38.584348 | -2.867882
2113 |  247677431 | 609582.79 | 38.586497 | -2.864392
2114 |  247677432 | 609336.51 | 38.587762 | -2.862070
2115 |  247677417 | 609248.42 | 38.588273 | -2.861297
2116 |  247677418 | 609190.66 | 38.588678 | -2.860882
2117 |  247677414 | 608430.81 | 38.594757 | -2.856910
2118 |  247677415 | 608192.03 | 38.596632 | -2.855577
2119 |  247677423 | 608000.38 | 38.598243 | -2.854800
2120 |  247677424 | 607504.87 | 38.601950 | -2.851647
2121 |  247677419 | 607438.83 | 38.602367 | -2.851107
2122 |  247677420 | 607151.60 | 38.603888 | -2.848440
2123 |  247677452 | 606924.61 | 38.605512 | -2.846862
2124 |  247677450 | 606757.42 | 38.606818 | -2.845913
2125 |  247677449 | 606630.00 | 38.607635 | -2.844887
2126 |  247677447 | 606580.03 | 38.607907 | -2.844430
2127 |  247677457 | 606437.40 | 38.608526 | -2.842994
2128 |  247679303 | 606432.34 | 38.608552 | -2.842947
2129 |  247679302 | 606426.28 | 38.608586 | -2.842893
2130 |  247679301 | 606419.75 | 38.608602 | -2.842820
2131 |  247679300 | 606413.63 | 38.608578 | -2.842757
2132 |  247679299 | 606407.81 | 38.608530 | -2.842730
2133 |  247677439 | 606402.92 | 38.608495 | -2.842696
2134 |  247677438 | 606348.51 | 38.608115 | -2.842303
2135 |  247677436 | 606236.81 | 38.607582 | -2.841215
2136 |  247677446 | 605989.60 | 38.608508 | -2.838632
2137 |  247677445 | 605717.15 | 38.609975 | -2.836125
2138 |  247677444 | 605461.28 | 38.610943 | -2.833457
2139 |  247677442 | 605279.69 | 38.612062 | -2.831938
2140 |  247677380 | 605184.31 | 38.612557 | -2.831043
2141 |  247677381 | 605006.86 | 38.613252 | -2.829207
2142 |  247677383 | 604943.12 | 38.613302 | -2.828477
2143 |  247677384 | 604756.65 | 38.612872 | -2.826405
2144 |  247677386 | 604715.32 | 38.612863 | -2.825930
2145 |  247677387 | 604478.50 | 38.613433 | -2.823307
2146 |  247677389 | 604193.84 | 38.613765 | -2.820062
2147 |  247677390 | 604041.90 | 38.614147 | -2.818385
2148 |  247677369 | 603792.50 | 38.615223 | -2.815870
2149 |  247677370 | 603707.52 | 38.615480 | -2.814950
2150 |  247677372 | 603534.45 | 38.615797 | -2.813002
2151 |  247677373 | 603368.61 | 38.615858 | -2.811097
2152 |  247677374 | 603296.88 | 38.615952 | -2.810281
2153 | 1050180389 | 603226.32 | 38.616193 | -2.809531
2154 | 1050180131 | 603208.16 | 38.616207 | -2.809323
2155 | 1050180170 | 603159.37 | 38.616113 | -2.808775
2156 | 1050180337 | 603108.33 | 38.615865 | -2.808282
2157 | 1050180256 | 603058.57 | 38.615993 | -2.807734
2158 | 1050180402 | 603009.51 | 38.616366 | -2.807432
2159 | 1050180383 | 602952.12 | 38.616880 | -2.807487
2160 | 1050180152 | 602851.43 | 38.617584 | -2.806761
2161 | 1050180103 | 602786.62 | 38.617868 | -2.806110
2162 | 1050180232 | 602726.33 | 38.618339 | -2.806453
2163 | 1050180142 | 602675.12 | 38.618784 | -2.806599
2164 | 1050180286 | 602615.67 | 38.619315 | -2.806673
2165 | 1050180219 | 602558.63 | 38.619750 | -2.807020
2166 | 1050180369 | 602517.77 | 38.620087 | -2.806834
2167 | 1050180353 | 602446.00 | 38.620257 | -2.806037
2168 | 1050180121 | 602403.04 | 38.620334 | -2.805553
2169 | 1050180420 | 602348.86 | 38.620397 | -2.804936
2170 | 1050180198 | 602298.72 | 38.620320 | -2.804368
2171 | 1050180243 | 602245.31 | 38.620306 | -2.803754
2172 | 1050180392 | 602008.74 | 38.620689 | -2.801078
2173 | 1050180345 | 601704.84 | 38.621146 | -2.797633
2174 | 1050180108 | 601653.58 | 38.621233 | -2.797055
2175 | 1050180091 | 601598.09 | 38.621377 | -2.796444
2176 | 1050180222 | 601500.57 | 38.621722 | -2.795413
2177 | 1050180163 | 601441.57 | 38.621962 | -2.794808
2178 | 1050180317 | 601330.09 | 38.622534 | -2.793756
2179 | 1050180206 | 601079.75 | 38.623832 | -2.791405
2180 | 1050180362 | 600979.31 | 38.624362 | -2.790471
2181 | 1050180297 | 600930.43 | 38.624585 | -2.789987
2182 | 1050180087 | 600774.35 | 38.625110 | -2.788322
2183 | 1050180406 | 600648.87 | 38.625479 | -2.786959
2184 | 1050180181 | 600551.41 | 38.625789 | -2.785911
2185 | 1050180132 | 600500.46 | 38.625945 | -2.785360
2186 | 1050180273 | 600439.57 | 38.626223 | -2.784757
2187 | 1050180339 | 600332.81 | 38.626801 | -2.783778
2188 | 1050180104 | 600238.32 | 38.627272 | -2.782874
2189 | 1050180403 | 600116.57 | 38.627647 | -2.781559
2190 | 1050180177 | 600001.85 | 38.627968 | -2.780305
2191 | 1050180154 | 599888.36 | 38.628286 | -2.779065
2192 | 1050180299 | 599799.59 | 38.628534 | -2.778095
2193 | 1050180233 | 599739.75 | 38.628692 | -2.777438
2194 | 1050180384 | 599660.55 | 38.628885 | -2.776561
2195 | 1050180288 | 599614.72 | 38.628949 | -2.776040
2196 | 1050180421 | 599536.36 | 38.629013 | -2.775143
2197 | 1050180371 | 599434.49 | 38.629114 | -2.773979
2198 | 1050180143 | 599322.08 | 38.629227 | -2.772694
2199 | 1050180123 | 599258.82 | 38.629410 | -2.772005
2200 | 1050180265 | 599161.54 | 38.629824 | -2.771020
2201 | 1050180200 | 599101.93 | 38.629945 | -2.770352
2202 | 1050180355 | 598951.12 | 38.630045 | -2.768623
2203 | 1050180400 | 598892.01 | 38.630086 | -2.767945
2204 | 1050180165 | 598830.49 | 38.630254 | -2.767271
2205 | 1050180116 | 598647.87 | 38.631115 | -2.765484
2206 | 1050180249 | 598403.16 | 38.632319 | -2.763129
2207 | 1050180225 | 598308.65 | 38.632791 | -2.762226
2208 | 1050180373 | 598199.61 | 38.633544 | -2.761424
2209 | 1050180323 | 598110.71 | 38.634129 | -2.760728
2210 | 1050180099 | 597973.21 | 38.634731 | -2.759347
2211 | 1050180364 | 597800.49 | 38.635425 | -2.757571
2212 | 1050180133 | 597700.75 | 38.635892 | -2.756592
2213 | 1050180088 | 597580.95 | 38.636636 | -2.755596
2214 | 1050180208 | 597457.51 | 38.637539 | -2.754772
2215 | 1050180183 | 597178.07 | 38.639723 | -2.753188
2216 | 1050180347 | 597014.73 | 38.641002 | -2.752267
2217 | 1050180275 | 596956.43 | 38.641462 | -2.751946
2218 | 1050180408 | 596861.64 | 38.642047 | -2.751154
2219 | 1050180107 | 596796.28 | 38.642565 | -2.750801
2220 | 1050180237 | 596739.10 | 38.643051 | -2.750586
2221 | 1050180179 | 596673.26 | 38.643552 | -2.750185
2222 | 1050180344 | 596578.69 | 38.644002 | -2.749262
2223 | 1050180313 | 596492.15 | 38.644461 | -2.748459
2224 | 1050180090 | 596379.56 | 38.645308 | -2.747750
2225 | 1050180388 | 596252.85 | 38.646133 | -2.746747
2226 | 1050180161 | 596129.78 | 38.646792 | -2.745609
2227 | 1050180422 | 595975.17 | 38.647523 | -2.744098
2228 | 1050180202 | 595855.29 | 38.648066 | -2.742907
2229 | 1050180145 | 595790.26 | 38.648463 | -2.742358
2230 | 1050180290 | 595691.62 | 38.649163 | -2.741663
2231 | 1050180268 | 595556.19 | 38.650113 | -2.740689
2232 | 1050180404 | 595442.68 | 38.650844 | -2.739779
2233 | 1050180357 | 595302.85 | 38.651920 | -2.738949
2234 | 1050180125 | 595231.22 | 38.652464 | -2.738508
2235 | 1050180168 | 595163.50 | 38.652888 | -2.737950
2236 | 1050180326 | 595051.65 | 38.653330 | -2.736794
2237 | 1050180254 | 594943.61 | 38.653631 | -2.735613
2238 | 1050180401 | 594922.08 | 38.653729 | -2.735399
2239 | 1050180376 | 594868.08 | 38.654050 | -2.734933
2240 | 1050180149 | 594746.39 | 38.654884 | -2.734029
2241 | 1050180101 | 594640.57 | 38.655612 | -2.733246
2242 | 1050180231 | 594467.86 | 38.656781 | -2.731940
2243 | 1050180139 | 594368.02 | 38.657448 | -2.731172
2244 | 1050180282 | 594328.36 | 38.657712 | -2.730865
2245 | 1050180216 | 594263.68 | 38.658086 | -2.730296
2246 | 1050180368 | 594194.05 | 38.658479 | -2.729674
2247 | 1050180351 | 594164.67 | 38.658661 | -2.729428
2248 | 1050180120 | 594117.34 | 38.659000 | -2.729099
2249 | 1050180418 | 594048.64 | 38.659513 | -2.728661
2250 | 1050180186 | 593995.79 | 38.659883 | -2.728280
