# Printing path from GOAL to SOURCE
# Time elapsed by A* Algorithm 847.788223s 
# Time elapsed reading binary file 0.725454s
# Total time elapsed 849.393078s
# Iteration | Node Id | Distance | latitude | long
 467 |  881367579 |   0.00 | 37.791163 | -5.176798
 468 |  307515508 |   0.00 | 37.791365 | -5.175432
 469 |  881367939 |   0.00 | 37.791809 | -5.172859
 470 |  307515506 |   0.00 | 37.793777 | -5.163254
 471 |  881367764 |   0.00 | 37.794366 | -5.160421
 472 |  307515504 |   0.00 | 37.794961 | -5.157584
 473 |  881367510 |   0.00 | 37.795518 | -5.155435
 474 |  307515503 |   0.00 | 37.796158 | -5.153288
 475 |  881367910 |   0.00 | 37.796918 | -5.151038
 476 |  307515502 |   0.00 | 37.797784 | -5.148825
 477 |  881367592 |   0.00 | 37.798902 | -5.146468
 478 |  307515501 |   0.00 | 37.800017 | -5.144314
 479 |  307515500 |   0.00 | 37.801808 | -5.141264
 480 |  881319545 |   0.00 | 37.803123 | -5.139127
 481 |  307514622 |   0.00 | 37.804409 | -5.136700
 482 |  307514621 |   0.00 | 37.805710 | -5.133895
 483 |  881281012 |   0.00 | 37.806352 | -5.132315
 484 |  307514620 |   0.00 | 37.807041 | -5.130530
 485 |  881281190 |   0.00 | 37.807532 | -5.129004
 486 |  307514619 |   0.00 | 37.807990 | -5.127536
 487 |  881281146 |   0.00 | 37.808440 | -5.125850
 488 |  307514618 |   0.00 | 37.808870 | -5.124084
 489 |  881280940 |   0.00 | 37.808953 | -5.123674
 490 |  307514617 |   0.00 | 37.809511 | -5.120647
 491 |  881281070 |   0.00 | 37.809769 | -5.119026
 492 |  307514616 |   0.00 | 37.809962 | -5.117406
 493 |  881280769 |   0.00 | 37.810066 | -5.116033
 494 |  881280728 |   0.00 | 37.810113 | -5.115462
 495 |  881280937 |   0.00 | 37.810169 | -5.114381
 496 |  307514615 |   0.00 | 37.810263 | -5.112276
 497 |  881280838 |   0.00 | 37.810278 | -5.111378
 498 |  881281053 |   0.00 | 37.810282 | -5.110477
 499 |  881281185 |   0.00 | 37.810205 | -5.108689
 500 |  881281191 |   0.00 | 37.810177 | -5.108193
 501 |  881280811 |   0.00 | 37.810084 | -5.106455
 502 |  881281016 |   0.00 | 37.809912 | -5.104173
 503 |  881281114 |   0.00 | 37.809861 | -5.103649
 504 |  881280731 |   0.00 | 37.809832 | -5.103422
 505 |  307514297 |   0.00 | 37.809790 | -5.102691
 506 |  307514296 |   0.00 | 37.809481 | -5.098627
 507 |  307514295 |   0.00 | 37.809652 | -5.095731
 508 |  307514294 |   0.00 | 37.809837 | -5.093091
 509 |  307514293 |   0.00 | 37.810256 | -5.090219
 510 |  881151715 |   0.00 | 37.810608 | -5.088558
 511 |  307514292 |   0.00 | 37.811002 | -5.086697
 512 |  881151610 |   0.00 | 37.811425 | -5.084817
 513 |  307514291 |   0.00 | 37.811840 | -5.083081
 514 |  881151687 |   0.00 | 37.812137 | -5.081770
 515 |  881151697 |   0.00 | 37.812378 | -5.080443
 516 |  881151625 |   0.00 | 37.812439 | -5.079961
 517 |  881151719 |   0.00 | 37.812512 | -5.079378
 518 |  307514290 |   0.00 | 37.812686 | -5.078007
 519 |  881151658 |   0.00 | 37.812887 | -5.076275
 520 |  307514289 |   0.00 | 37.812963 | -5.074523
 521 |  881151724 |   0.00 | 37.812994 | -5.072943
 522 |  307514288 |   0.00 | 37.812992 | -5.071068
 523 |  307514287 |   0.00 | 37.812765 | -5.067946
 524 |  307514286 |   0.00 | 37.812476 | -5.065191
 525 |  307514285 |   0.00 | 37.811938 | -5.062106
 526 |  307514284 |   0.00 | 37.811147 | -5.059078
 527 |  307514283 |   0.00 | 37.810286 | -5.056345
 528 |  881139551 |   0.00 | 37.809867 | -5.055046
 529 |  959835949 |   0.00 | 37.809502 | -5.054122
 530 |  307513965 |   0.00 | 37.809159 | -5.053313
 531 |  881139569 |   0.00 | 37.808398 | -5.051820
 532 |  307513964 |   0.00 | 37.807754 | -5.050295
 533 |  307513963 |   0.00 | 37.806286 | -5.046858
 534 |  307513962 |   0.00 | 37.805720 | -5.044798
 535 |  307513961 |   0.00 | 37.805355 | -5.043246
 536 |  307513960 |   0.00 | 37.804913 | -5.041193
 537 |  307513943 |   0.00 | 37.804663 | -5.039298
 538 |  307513942 |   0.00 | 37.804398 | -5.036902
 539 |  307513941 |   0.00 | 37.804298 | -5.034677
 540 |  307513940 |   0.00 | 37.804347 | -5.032432
 541 |  881139424 |   0.00 | 37.804428 | -5.031005
 542 |  307513939 |   0.00 | 37.804569 | -5.029555
 543 |  881139572 |   0.00 | 37.804771 | -5.028009
 544 |  307513938 |   0.00 | 37.805060 | -5.026444
 545 |  881139545 |   0.00 | 37.805443 | -5.024662
 546 |  881139493 |   0.00 | 37.805695 | -5.023815
 547 |  307513937 |   0.00 | 37.805976 | -5.022860
 548 |  307513936 |   0.00 | 37.806605 | -5.020878
 549 |  881139434 |   0.00 | 37.807074 | -5.019670
 550 |  307513935 |   0.00 | 37.807580 | -5.018588
 551 |  307513934 |   0.00 | 37.808469 | -5.016689
 552 |  307513933 |   0.00 | 37.809618 | -5.014618
 553 |  307513932 |   0.00 | 37.810678 | -5.012996
 554 |  881116365 |   0.00 | 37.811201 | -5.012221
 555 |  307513931 |   0.00 | 37.811751 | -5.011471
 556 |  881116009 |   0.00 | 37.812628 | -5.010236
 557 |  881116342 |   0.00 | 37.813083 | -5.009587
 558 |  307513930 |   0.00 | 37.813531 | -5.008983
 559 |  881116306 |   0.00 | 37.814308 | -5.007642
 560 |  307513929 |   0.00 | 37.815108 | -5.006261
 561 |  881115942 |   0.00 | 37.816074 | -5.004191
 562 |  307513928 |   0.00 | 37.816885 | -5.002114
 563 |  881116393 |   0.00 | 37.817602 | -5.000039
 564 |  307513927 |   0.00 | 37.818176 | -4.997978
 565 |  881116200 |   0.00 | 37.819032 | -4.994640
 566 |  881116428 |   0.00 | 37.819456 | -4.992968
 567 |  881116238 |   0.00 | 37.819674 | -4.992133
 568 |  289402248 |   0.00 | 37.819905 | -4.991292
 569 |  881139446 |   0.00 | 37.820464 | -4.989089
 570 |  289402247 |   0.00 | 37.821053 | -4.986861
 571 |  289402246 |   0.00 | 37.821733 | -4.984105
 572 |  881139410 |   0.00 | 37.822014 | -4.982982
 573 |  289402245 |   0.00 | 37.822133 | -4.982632
 574 |  881139427 |   0.00 | 37.822427 | -4.981664
 575 |  881139542 |   0.00 | 37.822852 | -4.980181
 576 |  289402243 |   0.00 | 37.823008 | -4.979630
 577 |  289402242 |   0.00 | 37.823464 | -4.978338
 578 |  289402241 |   0.00 | 37.824244 | -4.976150
 579 |  289402240 |   0.00 | 37.825626 | -4.972669
 580 |  289402239 |   0.00 | 37.827524 | -4.968987
 581 |  289402061 |   0.00 | 37.829680 | -4.965545
 582 |  289402238 |   0.00 | 37.831931 | -4.961983
 583 |  289402237 |   0.00 | 37.834520 | -4.957417
 584 |  289401728 |   0.00 | 37.836262 | -4.953314
 585 |  289401727 |   0.00 | 37.838092 | -4.947795
 586 |  289401726 |   0.00 | 37.839841 | -4.941762
 587 |  289402058 |   0.00 | 37.841326 | -4.936895
 588 |  289402057 |   0.00 | 37.843074 | -4.930887
 589 |  289402236 |   0.00 | 37.844837 | -4.924947
 590 |  289401722 |   0.00 | 37.846260 | -4.919909
 591 |  289401721 |   0.00 | 37.847670 | -4.915163
 592 |  289400530 |   0.00 | 37.848639 | -4.911910
 593 |  289400529 |   0.00 | 37.850001 | -4.907404
 594 |  289400528 |   0.00 | 37.851540 | -4.902597
 595 |  289400527 |   0.00 | 37.853153 | -4.897224
 596 |  289400560 |   0.00 | 37.853763 | -4.895216
 597 |  289400468 |   0.00 | 37.854650 | -4.892263
 598 |  289402055 |   0.00 | 37.855287 | -4.889963
 599 |  289400558 |   0.00 | 37.856148 | -4.886718
 600 |  289400465 |   0.00 | 37.856799 | -4.884367
 601 |  289400464 |   0.00 | 37.858005 | -4.880247
 602 |  289400522 |   0.00 | 37.859448 | -4.875414
 603 |  289400462 |   0.00 | 37.860831 | -4.870771
 604 |  289400461 |   0.00 | 37.862355 | -4.865673
 605 |  289400339 |   0.00 | 37.863263 | -4.862634
 606 |  289400338 |   0.00 | 37.864171 | -4.859647
 607 |  289400459 |   0.00 | 37.865039 | -4.856678
 608 |  289400557 |   0.00 | 37.866089 | -4.853159
 609 |  289400335 |   0.00 | 37.867817 | -4.847348
 610 |  289400456 |   0.00 | 37.868623 | -4.844618
 611 |  289400556 |   0.00 | 37.869226 | -4.842584
 612 |  289399966 |   0.00 | 37.871381 | -4.835443
 613 |  289400332 |   0.00 | 37.871814 | -4.834087
 614 |  289399962 |   0.00 | 37.872919 | -4.830396
 615 |  289400331 |   0.00 | 37.874003 | -4.826757
 616 |  289399957 |   0.00 | 37.875405 | -4.821968
 617 |  288327090 |   0.00 | 37.875635 | -4.821205
 618 |  288327088 |   0.00 | 37.875886 | -4.820389
 619 |  288327085 |   0.00 | 37.876096 | -4.819625
 620 |  288327084 |   0.00 | 37.876292 | -4.819008
 621 |  288327083 |   0.00 | 37.877166 | -4.816046
 622 |  288327082 |   0.00 | 37.878040 | -4.813240
 623 |  294781543 |   0.00 | 37.878574 | -4.811844
 624 |  288327081 |   0.00 | 37.878955 | -4.810845
 625 |  288327080 |   0.00 | 37.879734 | -4.809043
 626 |  288327078 |   0.00 | 37.880947 | -4.806596
 627 |  281547605 |   0.00 | 37.883004 | -4.802100
 628 |  281546162 |   0.00 | 37.886039 | -4.795422
 629 |  423953005 |   0.00 | 37.886761 | -4.793595
 630 |  281547607 |   0.00 | 37.887649 | -4.791580
 631 | 1101889835 |   0.00 | 37.888671 | -4.789286
 632 |  330002351 |   0.00 | 37.889406 | -4.787838
 633 |  330002352 |   0.00 | 37.889549 | -4.787503
 634 |  428981228 |   0.00 | 37.889693 | -4.787176
 635 |  281546167 |   0.00 | 37.890662 | -4.784981
 636 |  247378650 |   0.00 | 37.894795 | -4.775956
 637 | 1277501810 |   0.00 | 37.896139 | -4.772928
 638 |  247378141 |   0.00 | 37.896400 | -4.772337
 639 |  247377365 |   0.00 | 37.896838 | -4.771190
 640 |  247377448 |   0.00 | 37.897625 | -4.769312
 641 | 1133593885 |   0.00 | 37.897786 | -4.768962
 642 | 1119879534 |   0.00 | 37.898399 | -4.767627
 643 | 1119879519 |   0.00 | 37.898491 | -4.767682
 644 | 1119879513 |   0.00 | 37.898558 | -4.767516
 645 |  408608777 |   0.00 | 37.898827 | -4.766915
 646 |  408608776 |   0.00 | 37.899754 | -4.764823
 647 |  408608775 |   0.00 | 37.900642 | -4.762855
 648 |  408608774 |   0.00 | 37.901741 | -4.760440
 649 |  408608772 |   0.00 | 37.902668 | -4.758225
 650 | 1123348938 |   0.00 | 37.902999 | -4.757193
 651 |  408608771 |   0.00 | 37.903305 | -4.756238
 652 |  408608770 |   0.00 | 37.904064 | -4.753133
 653 |  408608768 |   0.00 | 37.904621 | -4.750667
 654 |  408608767 |   0.00 | 37.905373 | -4.747502
 655 |  408608766 |   0.00 | 37.905948 | -4.745717
 656 |  408608765 |   0.00 | 37.906651 | -4.744185
 657 |  408608763 |   0.00 | 37.908005 | -4.741298
 658 |  408608762 |   0.00 | 37.909214 | -4.738787
 659 |  408608761 |   0.00 | 37.910080 | -4.736960
 660 |  408608760 |   0.00 | 37.910934 | -4.735212
 661 |  408608758 |   0.00 | 37.912140 | -4.732682
 662 |  408608757 |   0.00 | 37.912631 | -4.731284
 663 |  408608756 |   0.00 | 37.912977 | -4.729844
 664 |  408608754 |   0.00 | 37.913115 | -4.728615
 665 |  408608753 |   0.00 | 37.913124 | -4.727348
 666 |  408608752 |   0.00 | 37.912971 | -4.725403
 667 |  408608751 |   0.00 | 37.912827 | -4.723740
 668 |  408608749 |   0.00 | 37.912727 | -4.722661
 669 |  408608748 |   0.00 | 37.912651 | -4.721869
 670 |  408608747 |   0.00 | 37.912582 | -4.721070
 671 |  408608744 |   0.00 | 37.912500 | -4.720384
 672 |  408608743 |   0.00 | 37.912487 | -4.720186
 673 |  408608742 |   0.00 | 37.912495 | -4.719888
 674 |  914760000 |   0.00 | 37.912478 | -4.719300
 675 |  952335658 |   0.00 | 37.912518 | -4.718759
 676 |  914759984 |   0.00 | 37.912604 | -4.718168
 677 |  952335558 |   0.00 | 37.912701 | -4.717601
 678 |  952335768 |   0.00 | 37.912794 | -4.717236
 679 |  952336076 |   0.00 | 37.913052 | -4.716417
 680 |  952336135 |   0.00 | 37.913440 | -4.715700
 681 |  914760010 |   0.00 | 37.913707 | -4.715326
 682 |  914760018 |   0.00 | 37.914161 | -4.714685
 683 |  914759965 |   0.00 | 37.914966 | -4.713979
 684 |  914760002 |   0.00 | 37.916577 | -4.712731
 685 |  914759949 |   0.00 | 37.917665 | -4.711840
 686 |  914760003 |   0.00 | 37.918393 | -4.710863
 687 |  914759951 |   0.00 | 37.918941 | -4.709745
 688 |  914759990 |   0.00 | 37.919258 | -4.708887
 689 |  914759936 |   0.00 | 37.919378 | -4.708463
 690 |  914760027 |   0.00 | 37.919446 | -4.707617
 691 |  914759937 |   0.00 | 37.919489 | -4.707073
 692 |  914759977 |   0.00 | 37.919575 | -4.705683
 693 |  914760023 |   0.00 | 37.919635 | -4.704358
 694 |  914759966 |   0.00 | 37.919789 | -4.703272
 695 |  914759968 |   0.00 | 37.920363 | -4.701166
 696 |  914760015 |   0.00 | 37.921098 | -4.698370
 697 |  914760026 |   0.00 | 37.921210 | -4.697945
 698 |  914760004 |   0.00 | 37.921297 | -4.697615
 699 |  914759952 |   0.00 | 37.922076 | -4.695400
 700 |  914759992 |   0.00 | 37.922976 | -4.693380
 701 |  914759997 |   0.00 | 37.923764 | -4.691936
 702 |  914759940 |   0.00 | 37.925905 | -4.688602
 703 |  952303760 |   0.00 | 37.928210 | -4.684706
 704 |  952303540 |   0.00 | 37.929524 | -4.682610
 705 |  952303582 |   0.00 | 37.930185 | -4.681566
 706 |  952303905 |   0.00 | 37.931063 | -4.680166
 707 |  952303455 |   0.00 | 37.931437 | -4.679418
 708 |  952303785 |   0.00 | 37.932081 | -4.677992
 709 |  952303822 |   0.00 | 37.932516 | -4.676539
 710 |  952303624 |   0.00 | 37.933333 | -4.673478
 711 |  952303707 |   0.00 | 37.933812 | -4.671851
 712 |  952303491 |   0.00 | 37.933942 | -4.671008
 713 |  952303738 |   0.00 | 37.934064 | -4.670208
 714 |  952303524 |   0.00 | 37.934081 | -4.669503
 715 |  952303566 |   0.00 | 37.934046 | -4.669007
 716 |  952303626 |   0.00 | 37.934020 | -4.668512
 717 |  952303416 |   0.00 | 37.933899 | -4.667511
 718 |  952303428 |   0.00 | 37.933594 | -4.666302
 719 |  952303777 |   0.00 | 37.933168 | -4.665059
 720 |  952303852 |   0.00 | 37.932550 | -4.663371
 721 |  952303659 |   0.00 | 37.931724 | -4.661275
 722 |  952303695 |   0.00 | 37.931281 | -4.660023
 723 |  524244761 |   0.00 | 37.929511 | -4.655493
 724 |  524238099 |   0.00 | 37.922605 | -4.636439
 725 |  952429205 |   0.00 | 37.917138 | -4.622747
 726 |  952429033 |   0.00 | 37.911895 | -4.608903
 727 |  952429242 |   0.00 | 37.911416 | -4.607560
 728 |  952429041 |   0.00 | 37.911224 | -4.606743
 729 |  952429252 |   0.00 | 37.911047 | -4.605441
 730 |  524238104 |   0.00 | 37.910958 | -4.603995
 731 |  524246692 |   0.00 | 37.911190 | -4.602279
 732 |  952428923 |   0.00 | 37.911854 | -4.598792
 733 |  524238109 |   0.00 | 37.912578 | -4.595053
 734 |  952449215 |   0.00 | 37.913424 | -4.590545
 735 |  952449252 |   0.00 | 37.914097 | -4.587295
 736 |  952449259 |   0.00 | 37.914213 | -4.586796
 737 |  952449224 |   0.00 | 37.914405 | -4.586239
 738 |  952449210 |   0.00 | 37.914704 | -4.585558
 739 |  952449269 |   0.00 | 37.915219 | -4.584760
 740 |  952449220 |   0.00 | 37.915942 | -4.583796
 741 | 1013797345 |   0.00 | 37.916137 | -4.583617
 742 |  952449240 |   0.00 | 37.916807 | -4.583139
 743 |  952449229 |   0.00 | 37.919301 | -4.581801
 744 |  952449233 |   0.00 | 37.920032 | -4.581360
 745 |  952449254 |   0.00 | 37.920946 | -4.581102
 746 |  524238119 |   0.00 | 37.922072 | -4.580962
 747 |  952449236 |   0.00 | 37.923324 | -4.580670
 748 |  952449255 |   0.00 | 37.924130 | -4.580279
 749 |  524238123 |   0.00 | 37.924758 | -4.579730
 750 |  952449263 |   0.00 | 37.925444 | -4.578950
 751 |  524238126 |   0.00 | 37.926326 | -4.577587
 752 |  524238129 |   0.00 | 37.941696 | -4.551123
 753 |  972520709 |   0.00 | 37.944146 | -4.547703
 754 |  524238131 |   0.00 | 37.946273 | -4.544140
 755 |  972520666 |   0.00 | 37.946951 | -4.542864
 756 |  972520721 |   0.00 | 37.947556 | -4.541524
 757 |  524238134 |   0.00 | 37.948194 | -4.538592
 758 |  952376795 |   0.00 | 37.949304 | -4.536909
 759 |  524256337 |   0.00 | 37.950570 | -4.533563
 760 |  952376023 |   0.00 | 37.951012 | -4.532393
 761 |  952375835 |   0.00 | 37.951308 | -4.531252
 762 |  952376299 |   0.00 | 37.951596 | -4.529121
 763 |  524256341 |   0.00 | 37.951786 | -4.524433
 764 |  952376664 |   0.00 | 37.951866 | -4.522575
 765 |  952375931 |   0.00 | 37.951777 | -4.520687
 766 |  952376725 |   0.00 | 37.951528 | -4.518778
 767 |  952376609 |   0.00 | 37.951285 | -4.516812
 768 |  952376528 |   0.00 | 37.950767 | -4.514676
 769 |  952376377 |   0.00 | 37.949591 | -4.510989
 770 |  952376129 |   0.00 | 37.948644 | -4.507995
 771 |  952376785 |   0.00 | 37.947858 | -4.505703
 772 |  952376538 |   0.00 | 37.947249 | -4.504202
 773 |  952375847 |   0.00 | 37.946319 | -4.502230
 774 |  524256352 |   0.00 | 37.944883 | -4.499120
 775 | 1013819042 |   0.00 | 37.944209 | -4.497682
 776 | 1013818440 |   0.00 | 37.943929 | -4.497051
 777 |  952376074 |   0.00 | 37.943498 | -4.496150
 778 |  952376647 |   0.00 | 37.943134 | -4.495340
 779 |  952376599 |   0.00 | 37.942803 | -4.494591
 780 |  952375984 |   0.00 | 37.942166 | -4.492367
 781 |  952376501 |   0.00 | 37.942031 | -4.490971
 782 |  952376444 |   0.00 | 37.942031 | -4.489305
 783 |  952376079 |   0.00 | 37.941456 | -4.482252
 784 |  952376263 |   0.00 | 37.941329 | -4.478624
 785 |  952375801 |   0.00 | 37.941270 | -4.476949
 786 |  524237743 |   0.00 | 37.941290 | -4.475077
 787 |  524237740 |   0.00 | 37.942508 | -4.465293
 788 |  524237737 |   0.00 | 37.943456 | -4.460829
 789 |  524237736 |   0.00 | 37.946028 | -4.457396
 790 |  524237735 |   0.00 | 37.949006 | -4.455851
 791 |  524237729 |   0.00 | 37.950495 | -4.453963
 792 |  938564992 |   0.00 | 37.955320 | -4.447388
 793 | 1009085995 |   0.00 | 37.955662 | -4.445450
 794 |  938564991 |   0.00 | 37.955185 | -4.438119
 795 | 1009086198 |   0.00 | 37.959029 | -4.430480
 796 | 1009086070 |   0.00 | 37.961932 | -4.425866
 797 |  938564990 |   0.00 | 37.963441 | -4.424632
 798 |  938564989 |   0.00 | 37.969531 | -4.423356
 799 | 1009086043 |   0.00 | 37.971296 | -4.422136
 800 | 1009085907 |   0.00 | 37.974353 | -4.418798
 801 |  938564988 |   0.00 | 37.977303 | -4.417249
 802 | 1009085977 |   0.00 | 37.980427 | -4.416246
 803 | 1009086120 |   0.00 | 37.984219 | -4.416246
 804 |  938564986 |   0.00 | 37.986175 | -4.416760
 805 |  938564985 |   0.00 | 37.988203 | -4.418034
 806 | 1009086004 |   0.00 | 37.990374 | -4.417699
 807 |  938564984 |   0.00 | 37.992290 | -4.415919
 808 | 1009085861 |   0.00 | 37.995579 | -4.408633
 809 |  938564983 |   0.00 | 37.996902 | -4.407023
 810 |  938564982 |   0.00 | 38.005108 | -4.401668
 811 | 1009086079 |   0.00 | 38.006423 | -4.399195
 812 | 1009085948 |   0.00 | 38.006793 | -4.396782
 813 | 1009085934 |   0.00 | 38.006538 | -4.394289
 814 |  938564981 |   0.00 | 38.006045 | -4.391576
 815 |  938564980 |   0.00 | 38.006060 | -4.386792
 816 |  938564979 |   0.00 | 38.008148 | -4.380905
 817 |  972679939 |   0.00 | 38.008331 | -4.379950
 818 |  972680301 |   0.00 | 38.008360 | -4.378859
 819 |  972680071 |   0.00 | 38.008248 | -4.377764
 820 |  972680024 |   0.00 | 38.008048 | -4.376747
 821 |  972680357 |   0.00 | 38.007832 | -4.375608
 822 |  972680422 |   0.00 | 38.007735 | -4.374652
 823 | 1013906441 |   0.00 | 38.007743 | -4.374098
 824 |  972679922 |   0.00 | 38.007772 | -4.373536
 825 |  972679979 |   0.00 | 38.007922 | -4.372419
 826 |  972680114 |   0.00 | 38.008082 | -4.371300
 827 |  972680454 |   0.00 | 38.008129 | -4.370167
 828 |  972680388 |   0.00 | 38.007962 | -4.368914
 829 |  938564978 |   0.00 | 38.007661 | -4.367799
 830 |  972680151 |   0.00 | 38.005911 | -4.363080
 831 |  972680374 |   0.00 | 38.004613 | -4.359680
 832 |  972679936 |   0.00 | 38.004270 | -4.358937
 833 |  972680003 |   0.00 | 38.003843 | -4.358214
 834 |  972680289 |   0.00 | 38.003334 | -4.357591
 835 |  938564977 |   0.00 | 38.002730 | -4.357009
 836 | 1013906457 |   0.00 | 38.001590 | -4.356165
 837 | 1013906438 |   0.00 | 38.000228 | -4.355438
 838 | 1013906444 |   0.00 | 37.997345 | -4.353882
 839 | 1013894910 |   0.00 | 37.991676 | -4.350755
 840 | 1013895029 |   0.00 | 37.990959 | -4.350293
 841 | 1013895236 |   0.00 | 37.990435 | -4.349896
 842 | 1013894963 |   0.00 | 37.989911 | -4.349372
 843 | 1013895070 |   0.00 | 37.988986 | -4.348030
 844 | 1013895083 |   0.00 | 37.988625 | -4.347308
 845 | 1013894957 |   0.00 | 37.988310 | -4.346535
 846 | 1013895379 |   0.00 | 37.988086 | -4.345726
 847 |  938564974 |   0.00 | 37.987914 | -4.344810
 848 | 1013895351 |   0.00 | 37.987822 | -4.343398
 849 | 1013895136 |   0.00 | 37.987903 | -4.341933
 850 | 1013894991 |   0.00 | 37.988238 | -4.340535
 851 | 1013894931 |   0.00 | 37.988660 | -4.339147
 852 | 1013895293 |   0.00 | 37.990181 | -4.334418
 853 | 1013895036 |   0.00 | 37.990404 | -4.333112
 854 | 1013894925 |   0.00 | 37.990511 | -4.331968
 855 | 1013894978 |   0.00 | 37.990542 | -4.330905
 856 | 1013895256 |   0.00 | 37.990486 | -4.329766
 857 | 1013894905 |   0.00 | 37.990216 | -4.327864
 858 | 1013895010 |   0.00 | 37.989718 | -4.324422
 859 | 1013895183 |   0.00 | 37.989321 | -4.321692
 860 | 1013895340 |   0.00 | 37.988854 | -4.318661
 861 | 1013894942 |   0.00 | 37.988660 | -4.317334
 862 | 1013895053 |   0.00 | 37.988345 | -4.316048
 863 | 1013895152 |   0.00 | 37.987872 | -4.314762
 864 |  938564971 |   0.00 | 37.987325 | -4.313503
 865 |  972728794 |   0.00 | 37.982881 | -4.303040
 866 |  972729008 |   0.00 | 37.980649 | -4.297751
 867 |  972728951 |   0.00 | 37.979511 | -4.295123
 868 |  972728824 |   0.00 | 37.979075 | -4.294065
 869 |  972728891 |   0.00 | 37.978824 | -4.293267
 870 |  938564970 |   0.00 | 37.978620 | -4.292554
 871 |  972728798 |   0.00 | 37.978499 | -4.291472
 872 |  972699476 |   0.00 | 37.978447 | -4.290302
 873 |  972699102 |   0.00 | 37.978552 | -4.289266
 874 |  972699687 |   0.00 | 37.978732 | -4.288230
 875 |  972699733 |   0.00 | 37.979055 | -4.287170
 876 |  972698884 |   0.00 | 37.979488 | -4.286177
 877 |  972699573 |   0.00 | 37.980038 | -4.285288
 878 |  938564969 |   0.00 | 37.980647 | -4.284387
 879 |  972698947 |   0.00 | 37.982840 | -4.281586
 880 |  972699578 |   0.00 | 37.984930 | -4.278934
 881 |  972699194 |   0.00 | 37.986945 | -4.276301
 882 |  938564968 |   0.00 | 37.988953 | -4.273694
 883 |  938564967 |   0.00 | 38.001326 | -4.257359
 884 |  938564966 |   0.00 | 38.006330 | -4.250321
 885 |  938564964 |   0.00 | 38.007142 | -4.233841
 886 |  404124228 |   0.00 | 38.011990 | -4.225213
 887 |  404124234 |   0.00 | 38.014137 | -4.219697
 888 |  404124235 |   0.00 | 38.014297 | -4.217433
 889 |  404124239 |   0.00 | 38.013895 | -4.215208
 890 |  404124245 |   0.00 | 38.013148 | -4.213457
 891 |  404124250 |   0.00 | 38.012117 | -4.211965
 892 |  404124254 |   0.00 | 38.010620 | -4.210642
 893 |  404124258 |   0.00 | 38.007025 | -4.207360
 894 |  404124261 |   0.00 | 38.005600 | -4.204900
 895 |  404124264 |   0.00 | 38.001097 | -4.195380
 896 |  404124267 |   0.00 | 38.000648 | -4.193148
 897 |  404124270 |   0.00 | 38.000603 | -4.190475
 898 |  404124275 |   0.00 | 38.001477 | -4.185272
 899 |  404124279 |   0.00 | 38.002335 | -4.182568
 900 |  404124282 |   0.00 | 38.003405 | -4.180828
 901 |  404124283 |   0.00 | 38.004630 | -4.179592
 902 |  404124285 |   0.00 | 38.013843 | -4.172622
 903 |  404124289 |   0.00 | 38.023058 | -4.165062
 904 | 1122071811 |   0.00 | 38.023847 | -4.163618
 905 |  404124291 |   0.00 | 38.024545 | -4.162044
 906 |  404124293 |   0.00 | 38.028025 | -4.148610
 907 |  404124296 |   0.00 | 38.028302 | -4.146022
 908 |  404124298 |   0.00 | 38.028047 | -4.143767
 909 |  404124301 |   0.00 | 38.027332 | -4.141652
 910 |  404124303 |   0.00 | 38.026018 | -4.139487
 911 |  404124306 |   0.00 | 38.018388 | -4.128288
 912 |  404124312 |   0.00 | 38.011100 | -4.117525
 913 |  404124315 |   0.00 | 38.008205 | -4.112870
 914 |  404124317 |   0.00 | 38.007637 | -4.110647
 915 |  404124321 |   0.00 | 38.007585 | -4.108645
 916 |  404124325 |   0.00 | 38.007930 | -4.106628
 917 |  404124328 |   0.00 | 38.009817 | -4.101190
 918 |  404124332 |   0.00 | 38.010670 | -4.099823
 919 |  404124335 |   0.00 | 38.011990 | -4.098558
 920 |  404124337 |   0.00 | 38.026590 | -4.088912
 921 |  404124341 |   0.00 | 38.027297 | -4.087612
 922 |  404124346 |   0.00 | 38.027730 | -4.086005
 923 |  404124361 |   0.00 | 38.027872 | -4.084525
 924 |  404124365 |   0.00 | 38.027952 | -4.078473
 925 |  404124367 |   0.00 | 38.028008 | -4.073452
 926 |  404124370 |   0.00 | 38.028110 | -4.069735
 927 |  404124374 |   0.00 | 38.028117 | -4.066187
 928 |  404124379 |   0.00 | 38.028097 | -4.065623
 929 |  404124384 |   0.00 | 38.028090 | -4.065562
 930 |  404124390 |   0.00 | 38.028098 | -4.065382
 931 |  404124396 |   0.00 | 38.028098 | -4.065312
 932 |  404124404 |   0.00 | 38.028023 | -4.062168
 933 |  404124409 |   0.00 | 38.027532 | -4.059855
 934 |  404124413 |   0.00 | 38.026670 | -4.057680
 935 | 1117178358 |   0.00 | 38.025562 | -4.055580
 936 |  404124418 |   0.00 | 38.024713 | -4.053328
 937 |  404124421 |   0.00 | 38.024267 | -4.050855
 938 |  404124424 |   0.00 | 38.023577 | -4.039035
 939 |  404124428 |   0.00 | 38.022973 | -4.032332
 940 |  404124432 |   0.00 | 38.018630 | -4.018170
 941 |  404124434 |   0.00 | 38.016152 | -4.003425
 942 |  404124437 |   0.00 | 38.013652 | -3.988512
 943 |  404124442 |   0.00 | 38.013442 | -3.984628
